Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000002639,Singapore,595031.6459031539,Offshore Transfer,2013-04-20 22:00:00,Person_5672,Finance,Brazil,False,Illegal,7,2,Bank_409,Cayman Islands
TX0000002640,UAE,3734554.0510043674,Offshore Transfer,2013-04-20 23:00:00,Person_9843,Luxury Goods,UK,False,Legal,10,1,Bank_237,Bahamas
TX0000002641,China,884642.7839937956,Stocks Transfer,2013-04-21 00:00:00,Person_4463,Luxury Goods,Brazil,False,Illegal,5,8,Bank_341,Singapore
TX0000002642,UK,4803430.692607082,Offshore Transfer,2013-04-21 01:00:00,Person_7436,Real Estate,Russia,True,Illegal,1,7,Bank_340,Switzerland
TX0000002643,South Africa,2004886.9889263492,Offshore Transfer,2013-04-21 02:00:00,Person_1710,Luxury Goods,South Africa,False,Illegal,2,8,Bank_361,Panama
TX0000002644,India,3676067.731266889,Property Purchase,2013-04-21 03:00:00,Person_8202,Oil & Gas,Brazil,False,Illegal,8,8,Bank_81,Switzerland
TX0000002645,China,4793591.585255249,Cryptocurrency,2013-04-21 04:00:00,Person_6489,Real Estate,Russia,False,Illegal,3,4,Bank_328,Panama
TX0000002646,Brazil,1409663.9333929569,Property Purchase,2013-04-21 05:00:00,Person_2352,Construction,India,False,Legal,9,2,Bank_443,Panama
TX0000002647,China,3856821.803525416,Stocks Transfer,2013-04-21 06:00:00,Person_1941,Casinos,Singapore,False,Legal,6,5,Bank_434,Panama
TX0000002648,China,2342209.116704598,Stocks Transfer,2013-04-21 07:00:00,Person_6163,Casinos,Russia,False,Illegal,7,6,Bank_151,Singapore
TX0000002649,Switzerland,219674.00001782968,Cash Withdrawal,2013-04-21 08:00:00,Person_6625,Luxury Goods,Russia,True,Illegal,4,2,Bank_251,Bahamas
TX0000002650,Singapore,928295.4632480837,Cryptocurrency,2013-04-21 09:00:00,Person_1709,Arms Trade,Switzerland,False,Illegal,5,8,Bank_367,Switzerland
TX0000002651,Brazil,3701254.554867198,Cash Withdrawal,2013-04-21 10:00:00,Person_2443,Casinos,UAE,True,Illegal,2,2,Bank_411,Cayman Islands
TX0000002652,Singapore,4539821.685214031,Offshore Transfer,2013-04-21 11:00:00,Person_6285,Arms Trade,UAE,False,Illegal,8,2,Bank_97,Bahamas
TX0000002653,India,113301.96263740837,Property Purchase,2013-04-21 12:00:00,Person_5253,Luxury Goods,Brazil,True,Legal,8,2,Bank_222,Cayman Islands
TX0000002654,Switzerland,2113991.208168765,Stocks Transfer,2013-04-21 13:00:00,Person_858,Construction,India,True,Illegal,10,7,Bank_132,Luxembourg
TX0000002655,UAE,3156820.024337983,Cash Withdrawal,2013-04-21 14:00:00,Person_1037,Arms Trade,Russia,True,Legal,9,8,Bank_106,Panama
TX0000002656,Switzerland,1765755.5834890339,Stocks Transfer,2013-04-21 15:00:00,Person_7958,Arms Trade,Singapore,False,Illegal,5,1,Bank_435,Luxembourg
TX0000002657,Brazil,2514834.3690753267,Cash Withdrawal,2013-04-21 16:00:00,Person_1797,Arms Trade,USA,False,Illegal,1,7,Bank_195,Switzerland
TX0000002658,UAE,1304985.8815378111,Offshore Transfer,2013-04-21 17:00:00,Person_2420,Casinos,Singapore,False,Illegal,9,0,Bank_274,Panama
TX0000002659,USA,4556811.18407279,Cryptocurrency,2013-04-21 18:00:00,Person_8741,Construction,Switzerland,False,Legal,9,0,Bank_478,Switzerland
TX0000002660,UAE,3263267.074068445,Cryptocurrency,2013-04-21 19:00:00,Person_1964,Casinos,Brazil,True,Legal,1,9,Bank_16,Cayman Islands
TX0000002661,Russia,4312665.549916022,Stocks Transfer,2013-04-21 20:00:00,Person_7765,Oil & Gas,Russia,False,Illegal,9,2,Bank_209,Switzerland
TX0000002662,USA,1395146.629454009,Offshore Transfer,2013-04-21 21:00:00,Person_6298,Finance,China,False,Illegal,7,2,Bank_19,Panama
TX0000002663,USA,368199.8462531957,Cryptocurrency,2013-04-21 22:00:00,Person_2927,Finance,USA,True,Illegal,3,6,Bank_377,Panama
TX0000002664,UAE,3848102.978914132,Stocks Transfer,2013-04-21 23:00:00,Person_1953,Finance,South Africa,False,Illegal,4,4,Bank_213,Cayman Islands
TX0000002665,Russia,1594626.052306817,Cash Withdrawal,2013-04-22 00:00:00,Person_9850,Real Estate,Switzerland,False,Illegal,9,2,Bank_253,Panama
TX0000002666,Russia,2659405.2266183677,Stocks Transfer,2013-04-22 01:00:00,Person_9663,Real Estate,Singapore,False,Illegal,9,5,Bank_14,Panama
TX0000002667,China,4428741.6011554245,Cryptocurrency,2013-04-22 02:00:00,Person_9231,Oil & Gas,South Africa,False,Illegal,7,7,Bank_215,Bahamas
TX0000002668,India,4860958.760140438,Property Purchase,2013-04-22 03:00:00,Person_6060,Casinos,Russia,False,Illegal,10,8,Bank_103,Singapore
TX0000002669,UAE,814178.0067066302,Cryptocurrency,2013-04-22 04:00:00,Person_9323,Real Estate,South Africa,True,Illegal,4,5,Bank_16,Bahamas
TX0000002670,Russia,1211223.8132886942,Cash Withdrawal,2013-04-22 05:00:00,Person_9151,Finance,Russia,False,Legal,2,4,Bank_438,Bahamas
TX0000002671,China,1644210.6798050588,Cash Withdrawal,2013-04-22 06:00:00,Person_7858,Real Estate,Russia,False,Illegal,5,3,Bank_20,Panama
TX0000002672,Switzerland,1311146.7072994555,Cash Withdrawal,2013-04-22 07:00:00,Person_1378,Real Estate,UAE,True,Illegal,6,3,Bank_65,Singapore
TX0000002673,USA,1302219.0958531837,Stocks Transfer,2013-04-22 08:00:00,Person_1065,Construction,UAE,False,Legal,5,8,Bank_23,Singapore
TX0000002674,Switzerland,2159951.488774568,Offshore Transfer,2013-04-22 09:00:00,Person_2107,Finance,India,True,Illegal,1,8,Bank_142,Luxembourg
TX0000002675,Switzerland,218264.80852903883,Offshore Transfer,2013-04-22 10:00:00,Person_2233,Finance,USA,False,Illegal,6,8,Bank_284,Panama
TX0000002676,Russia,3920474.917894126,Cryptocurrency,2013-04-22 11:00:00,Person_9466,Finance,India,False,Legal,7,9,Bank_427,Cayman Islands
TX0000002677,Brazil,4396773.440610384,Property Purchase,2013-04-22 12:00:00,Person_5517,Arms Trade,Brazil,False,Legal,7,1,Bank_278,Singapore
TX0000002678,Singapore,1687059.9646497234,Stocks Transfer,2013-04-22 13:00:00,Person_1925,Construction,Russia,False,Illegal,4,5,Bank_214,Panama
TX0000002679,Russia,4314907.232261076,Offshore Transfer,2013-04-22 14:00:00,Person_7915,Real Estate,South Africa,False,Illegal,8,2,Bank_8,Luxembourg
TX0000002680,Singapore,1870527.9681371376,Property Purchase,2013-04-22 15:00:00,Person_3374,Casinos,Brazil,False,Illegal,1,3,Bank_115,Cayman Islands
TX0000002681,USA,3417648.815537114,Stocks Transfer,2013-04-22 16:00:00,Person_3617,Oil & Gas,China,False,Illegal,6,9,Bank_35,Cayman Islands
TX0000002682,UK,4963014.502043676,Cryptocurrency,2013-04-22 17:00:00,Person_8763,Oil & Gas,Brazil,False,Illegal,5,8,Bank_245,Bahamas
TX0000002683,India,1576426.855977227,Cryptocurrency,2013-04-22 18:00:00,Person_4293,Luxury Goods,Singapore,True,Illegal,5,0,Bank_337,Panama
TX0000002684,Russia,4818391.282809277,Offshore Transfer,2013-04-22 19:00:00,Person_7624,Luxury Goods,India,False,Illegal,2,8,Bank_249,Switzerland
TX0000002685,China,2162484.6601740755,Cryptocurrency,2013-04-22 20:00:00,Person_3276,Real Estate,South Africa,False,Illegal,6,8,Bank_333,Luxembourg
TX0000002686,Singapore,3338464.52071643,Stocks Transfer,2013-04-22 21:00:00,Person_3761,Oil & Gas,Brazil,False,Illegal,10,1,Bank_158,Panama
TX0000002687,Russia,2943251.342048185,Offshore Transfer,2013-04-22 22:00:00,Person_6350,Oil & Gas,Brazil,False,Illegal,5,2,Bank_436,Singapore
TX0000002688,China,2654096.0123817935,Property Purchase,2013-04-22 23:00:00,Person_4118,Oil & Gas,UAE,False,Illegal,1,0,Bank_303,Switzerland
TX0000002689,India,1315513.8604313012,Stocks Transfer,2013-04-23 00:00:00,Person_865,Finance,China,False,Legal,5,8,Bank_331,Bahamas
TX0000002690,UK,166743.517685679,Cash Withdrawal,2013-04-23 01:00:00,Person_9978,Casinos,Russia,False,Illegal,10,3,Bank_14,Switzerland
TX0000002691,China,358436.3318245163,Cash Withdrawal,2013-04-23 02:00:00,Person_3824,Real Estate,Russia,False,Illegal,5,4,Bank_465,Bahamas
TX0000002692,India,3892170.1875318615,Cryptocurrency,2013-04-23 03:00:00,Person_446,Oil & Gas,China,False,Illegal,4,1,Bank_211,Singapore
TX0000002693,UAE,4166187.2977138073,Offshore Transfer,2013-04-23 04:00:00,Person_3159,Oil & Gas,USA,True,Legal,6,7,Bank_101,Luxembourg
TX0000002694,Switzerland,2123827.480540669,Cash Withdrawal,2013-04-23 05:00:00,Person_5539,Arms Trade,Singapore,False,Illegal,6,7,Bank_420,Singapore
TX0000002695,South Africa,4478051.575785537,Cash Withdrawal,2013-04-23 06:00:00,Person_4688,Casinos,India,False,Legal,2,2,Bank_305,Switzerland
TX0000002696,South Africa,1673742.026993142,Stocks Transfer,2013-04-23 07:00:00,Person_5144,Luxury Goods,China,False,Legal,3,5,Bank_385,Luxembourg
TX0000002697,Singapore,1732722.5921728422,Cryptocurrency,2013-04-23 08:00:00,Person_9949,Finance,Singapore,False,Illegal,2,0,Bank_470,Cayman Islands
TX0000002698,Singapore,4122922.3626950555,Cash Withdrawal,2013-04-23 09:00:00,Person_4559,Casinos,Singapore,False,Illegal,10,0,Bank_379,Cayman Islands
TX0000002699,Russia,1179102.0369509854,Offshore Transfer,2013-04-23 10:00:00,Person_2780,Luxury Goods,USA,False,Illegal,1,8,Bank_485,Bahamas
TX0000002700,Brazil,1214033.6102323085,Offshore Transfer,2013-04-23 11:00:00,Person_850,Oil & Gas,Singapore,True,Illegal,5,6,Bank_298,Cayman Islands
TX0000002701,Switzerland,4094821.219256186,Cryptocurrency,2013-04-23 12:00:00,Person_3791,Oil & Gas,Switzerland,False,Illegal,1,1,Bank_24,Panama
TX0000002702,India,770631.3856837695,Cash Withdrawal,2013-04-23 13:00:00,Person_2947,Oil & Gas,UK,False,Legal,8,1,Bank_74,Panama
TX0000002703,UK,3970870.717937458,Stocks Transfer,2013-04-23 14:00:00,Person_9905,Finance,Switzerland,False,Illegal,6,2,Bank_349,Luxembourg
TX0000002704,India,3063060.542527727,Offshore Transfer,2013-04-23 15:00:00,Person_1648,Casinos,UK,True,Illegal,6,2,Bank_476,Luxembourg
TX0000002705,UK,2727362.779138123,Cryptocurrency,2013-04-23 16:00:00,Person_65,Real Estate,India,True,Illegal,6,9,Bank_323,Panama
TX0000002706,China,2258987.33191851,Stocks Transfer,2013-04-23 17:00:00,Person_5898,Finance,India,False,Legal,6,1,Bank_66,Panama
TX0000002707,USA,1951263.6415250723,Cash Withdrawal,2013-04-23 18:00:00,Person_702,Arms Trade,China,False,Legal,3,8,Bank_270,Singapore
TX0000002708,Singapore,163387.54539635105,Offshore Transfer,2013-04-23 19:00:00,Person_243,Real Estate,UAE,False,Illegal,10,9,Bank_290,Bahamas
TX0000002709,Russia,136448.26638282606,Cryptocurrency,2013-04-23 20:00:00,Person_4764,Finance,South Africa,False,Illegal,6,2,Bank_66,Cayman Islands
TX0000002710,Singapore,3827919.712691868,Offshore Transfer,2013-04-23 21:00:00,Person_6151,Construction,UAE,False,Legal,9,0,Bank_20,Bahamas
TX0000002711,South Africa,511480.40529533086,Property Purchase,2013-04-23 22:00:00,Person_2528,Oil & Gas,China,False,Illegal,3,1,Bank_120,Singapore
TX0000002712,UAE,2270863.8307601768,Property Purchase,2013-04-23 23:00:00,Person_3117,Oil & Gas,China,True,Illegal,5,6,Bank_11,Panama
TX0000002713,Russia,2088740.32798311,Cryptocurrency,2013-04-24 00:00:00,Person_8819,Real Estate,Brazil,False,Illegal,10,1,Bank_338,Bahamas
TX0000002714,Singapore,1264993.1145845219,Offshore Transfer,2013-04-24 01:00:00,Person_2651,Casinos,Singapore,True,Illegal,4,2,Bank_39,Luxembourg
TX0000002715,Brazil,4103242.479704288,Stocks Transfer,2013-04-24 02:00:00,Person_594,Real Estate,UAE,False,Illegal,3,4,Bank_371,Panama
TX0000002716,Brazil,1269456.1771541398,Offshore Transfer,2013-04-24 03:00:00,Person_3419,Construction,Singapore,False,Illegal,5,3,Bank_287,Cayman Islands
TX0000002717,Russia,759718.6677858563,Cryptocurrency,2013-04-24 04:00:00,Person_7501,Oil & Gas,India,False,Illegal,5,7,Bank_32,Singapore
TX0000002718,South Africa,4248735.408802001,Stocks Transfer,2013-04-24 05:00:00,Person_2366,Real Estate,Switzerland,False,Legal,8,6,Bank_340,Cayman Islands
TX0000002719,Singapore,3417648.3030425394,Cryptocurrency,2013-04-24 06:00:00,Person_3566,Oil & Gas,UAE,False,Illegal,1,8,Bank_375,Singapore
TX0000002720,India,4462529.712753756,Cryptocurrency,2013-04-24 07:00:00,Person_9942,Finance,Russia,True,Illegal,3,4,Bank_21,Panama
TX0000002721,USA,3937356.2144467165,Cryptocurrency,2013-04-24 08:00:00,Person_1016,Luxury Goods,USA,False,Illegal,8,5,Bank_458,Singapore
TX0000002722,UK,4755563.429505007,Offshore Transfer,2013-04-24 09:00:00,Person_7824,Casinos,Singapore,False,Illegal,2,5,Bank_51,Bahamas
TX0000002723,Brazil,2074560.1148117115,Property Purchase,2013-04-24 10:00:00,Person_3496,Luxury Goods,UAE,False,Legal,10,2,Bank_101,Luxembourg
TX0000002724,Russia,4936021.120786293,Offshore Transfer,2013-04-24 11:00:00,Person_5571,Luxury Goods,Brazil,False,Illegal,1,5,Bank_332,Panama
TX0000002725,Singapore,2955156.1533425157,Stocks Transfer,2013-04-24 12:00:00,Person_4971,Real Estate,South Africa,False,Legal,8,3,Bank_179,Bahamas
TX0000002726,South Africa,650867.0986954052,Stocks Transfer,2013-04-24 13:00:00,Person_4344,Oil & Gas,Singapore,False,Illegal,6,1,Bank_181,Luxembourg
TX0000002727,Singapore,3274712.4438735144,Cash Withdrawal,2013-04-24 14:00:00,Person_2907,Finance,UK,True,Legal,5,6,Bank_468,Bahamas
TX0000002728,Brazil,4217931.560862678,Cryptocurrency,2013-04-24 15:00:00,Person_342,Construction,India,False,Illegal,5,9,Bank_266,Panama
TX0000002729,USA,2676981.7326500677,Offshore Transfer,2013-04-24 16:00:00,Person_3422,Luxury Goods,Singapore,False,Illegal,7,2,Bank_479,Luxembourg
TX0000002730,South Africa,4602838.162222954,Offshore Transfer,2013-04-24 17:00:00,Person_9682,Real Estate,China,False,Illegal,2,0,Bank_448,Bahamas
TX0000002731,UAE,4721779.4877966205,Stocks Transfer,2013-04-24 18:00:00,Person_2300,Construction,USA,False,Legal,7,3,Bank_247,Singapore
TX0000002732,South Africa,1416442.0393311328,Property Purchase,2013-04-24 19:00:00,Person_8120,Arms Trade,South Africa,False,Illegal,7,1,Bank_311,Singapore
TX0000002733,UK,3467067.3714031945,Cash Withdrawal,2013-04-24 20:00:00,Person_3695,Real Estate,UK,False,Illegal,7,3,Bank_134,Panama
TX0000002734,UAE,2674908.876574211,Property Purchase,2013-04-24 21:00:00,Person_151,Casinos,UK,True,Illegal,1,4,Bank_85,Luxembourg
TX0000002735,UAE,3368191.911773427,Offshore Transfer,2013-04-24 22:00:00,Person_3483,Construction,Singapore,False,Illegal,8,5,Bank_488,Singapore
TX0000002736,Brazil,3352655.8451759527,Offshore Transfer,2013-04-24 23:00:00,Person_1506,Oil & Gas,UAE,False,Illegal,4,5,Bank_215,Bahamas
TX0000002737,Switzerland,3105937.0668563778,Cash Withdrawal,2013-04-25 00:00:00,Person_1401,Construction,Switzerland,False,Illegal,5,9,Bank_471,Bahamas
TX0000002738,USA,4130511.4677536283,Offshore Transfer,2013-04-25 01:00:00,Person_4209,Arms Trade,Russia,False,Illegal,4,2,Bank_34,Luxembourg
TX0000002739,Russia,195652.25195521346,Offshore Transfer,2013-04-25 02:00:00,Person_6494,Casinos,China,False,Illegal,6,5,Bank_280,Cayman Islands
TX0000002740,UK,2046285.5182984187,Offshore Transfer,2013-04-25 03:00:00,Person_3359,Arms Trade,UK,False,Illegal,6,2,Bank_275,Luxembourg
TX0000002741,China,2361023.250262729,Stocks Transfer,2013-04-25 04:00:00,Person_6707,Luxury Goods,UK,False,Legal,5,7,Bank_300,Cayman Islands
TX0000002742,China,3373718.256466635,Stocks Transfer,2013-04-25 05:00:00,Person_9825,Oil & Gas,Switzerland,False,Legal,2,2,Bank_356,Singapore
TX0000002743,India,4813514.616312568,Stocks Transfer,2013-04-25 06:00:00,Person_5908,Arms Trade,Russia,False,Illegal,6,2,Bank_65,Bahamas
TX0000002744,South Africa,1696486.6908511424,Cash Withdrawal,2013-04-25 07:00:00,Person_4136,Luxury Goods,South Africa,False,Illegal,3,7,Bank_86,Singapore
TX0000002745,UK,1406773.5180898975,Cash Withdrawal,2013-04-25 08:00:00,Person_3098,Arms Trade,Brazil,False,Illegal,10,0,Bank_73,Luxembourg
TX0000002746,India,577193.7693973716,Property Purchase,2013-04-25 09:00:00,Person_79,Luxury Goods,USA,False,Illegal,6,3,Bank_454,Luxembourg
TX0000002747,USA,4467722.875920846,Property Purchase,2013-04-25 10:00:00,Person_5158,Real Estate,China,False,Illegal,6,6,Bank_137,Luxembourg
TX0000002748,India,3015562.7494501374,Cryptocurrency,2013-04-25 11:00:00,Person_1268,Oil & Gas,UK,False,Illegal,8,2,Bank_490,Panama
TX0000002749,Brazil,620810.3982453035,Property Purchase,2013-04-25 12:00:00,Person_3853,Casinos,UAE,False,Illegal,3,5,Bank_405,Bahamas
TX0000002750,India,4037670.0661376626,Property Purchase,2013-04-25 13:00:00,Person_8293,Real Estate,Singapore,False,Illegal,2,7,Bank_73,Bahamas
TX0000002751,UK,2999854.5250328993,Cryptocurrency,2013-04-25 14:00:00,Person_5533,Real Estate,UAE,False,Illegal,3,0,Bank_146,Switzerland
TX0000002752,UK,4285506.869759944,Property Purchase,2013-04-25 15:00:00,Person_1522,Real Estate,India,False,Legal,4,0,Bank_493,Luxembourg
TX0000002753,Brazil,2660554.456077627,Offshore Transfer,2013-04-25 16:00:00,Person_8861,Casinos,India,True,Illegal,6,1,Bank_331,Switzerland
TX0000002754,USA,3211086.9667784674,Cash Withdrawal,2013-04-25 17:00:00,Person_8493,Construction,Switzerland,True,Illegal,9,3,Bank_349,Panama
TX0000002755,USA,1186657.3211154712,Cash Withdrawal,2013-04-25 18:00:00,Person_6615,Oil & Gas,UK,False,Legal,1,0,Bank_268,Panama
TX0000002756,USA,3809998.91241433,Offshore Transfer,2013-04-25 19:00:00,Person_2656,Finance,Switzerland,True,Legal,6,3,Bank_318,Luxembourg
TX0000002757,India,3577771.977886022,Property Purchase,2013-04-25 20:00:00,Person_7561,Construction,China,False,Illegal,3,0,Bank_306,Cayman Islands
TX0000002758,Brazil,3363085.6948173954,Stocks Transfer,2013-04-25 21:00:00,Person_9738,Casinos,India,True,Illegal,10,4,Bank_50,Cayman Islands
TX0000002759,Russia,945859.1142426801,Cash Withdrawal,2013-04-25 22:00:00,Person_1448,Oil & Gas,Switzerland,False,Illegal,6,3,Bank_445,Panama
TX0000002760,USA,1635447.789942598,Cash Withdrawal,2013-04-25 23:00:00,Person_4119,Construction,India,True,Illegal,5,1,Bank_446,Singapore
TX0000002761,India,3617356.151691947,Cash Withdrawal,2013-04-26 00:00:00,Person_2740,Construction,UK,False,Illegal,7,6,Bank_478,Luxembourg
TX0000002762,UK,4062096.390034349,Cryptocurrency,2013-04-26 01:00:00,Person_1203,Finance,UK,False,Illegal,10,3,Bank_235,Panama
TX0000002763,Russia,4909994.0400526775,Stocks Transfer,2013-04-26 02:00:00,Person_5380,Construction,Singapore,False,Legal,9,5,Bank_223,Switzerland
TX0000002764,UAE,1299066.6859337834,Cryptocurrency,2013-04-26 03:00:00,Person_8327,Finance,UK,False,Illegal,5,8,Bank_354,Panama
TX0000002765,UK,3052627.1749193976,Stocks Transfer,2013-04-26 04:00:00,Person_6912,Finance,Singapore,False,Legal,10,7,Bank_340,Switzerland
TX0000002766,Brazil,4921455.186159705,Offshore Transfer,2013-04-26 05:00:00,Person_2625,Construction,USA,False,Illegal,3,3,Bank_429,Panama
TX0000002767,South Africa,4915764.809529318,Offshore Transfer,2013-04-26 06:00:00,Person_4953,Arms Trade,China,False,Legal,2,4,Bank_268,Singapore
TX0000002768,Singapore,148114.89278020334,Cryptocurrency,2013-04-26 07:00:00,Person_6177,Luxury Goods,Brazil,False,Illegal,3,1,Bank_143,Luxembourg
TX0000002769,Switzerland,3059100.339102114,Stocks Transfer,2013-04-26 08:00:00,Person_570,Finance,India,False,Illegal,4,8,Bank_69,Bahamas
TX0000002770,Switzerland,1509547.8323676058,Offshore Transfer,2013-04-26 09:00:00,Person_1008,Casinos,USA,False,Legal,4,9,Bank_407,Cayman Islands
TX0000002771,Russia,1933798.5596820565,Offshore Transfer,2013-04-26 10:00:00,Person_9889,Arms Trade,Switzerland,False,Illegal,7,3,Bank_346,Luxembourg
TX0000002772,India,2226695.8754930627,Property Purchase,2013-04-26 11:00:00,Person_1982,Oil & Gas,Brazil,False,Illegal,10,0,Bank_354,Bahamas
TX0000002773,Brazil,3129568.6248771613,Cash Withdrawal,2013-04-26 12:00:00,Person_6284,Finance,China,True,Illegal,9,5,Bank_492,Luxembourg
TX0000002774,UK,3106696.057811614,Offshore Transfer,2013-04-26 13:00:00,Person_6475,Real Estate,India,False,Illegal,7,0,Bank_429,Panama
TX0000002775,Brazil,2967630.2938185907,Cash Withdrawal,2013-04-26 14:00:00,Person_515,Finance,USA,False,Illegal,8,4,Bank_74,Cayman Islands
TX0000002776,UAE,4801086.915612559,Cash Withdrawal,2013-04-26 15:00:00,Person_2797,Finance,Russia,False,Illegal,7,0,Bank_394,Bahamas
TX0000002777,Russia,3777580.5875813924,Property Purchase,2013-04-26 16:00:00,Person_6356,Arms Trade,UAE,False,Illegal,1,9,Bank_362,Singapore
TX0000002778,South Africa,2941498.199592217,Property Purchase,2013-04-26 17:00:00,Person_6944,Casinos,UAE,False,Illegal,10,9,Bank_265,Switzerland
TX0000002779,South Africa,2584001.5082031386,Offshore Transfer,2013-04-26 18:00:00,Person_717,Construction,Switzerland,False,Illegal,5,8,Bank_258,Singapore
TX0000002780,Brazil,2028702.791054964,Stocks Transfer,2013-04-26 19:00:00,Person_4931,Construction,India,False,Illegal,6,8,Bank_91,Luxembourg
TX0000002781,China,2105256.6676396667,Cash Withdrawal,2013-04-26 20:00:00,Person_6069,Arms Trade,China,True,Legal,4,0,Bank_110,Luxembourg
TX0000002782,South Africa,841449.8145022133,Offshore Transfer,2013-04-26 21:00:00,Person_9061,Oil & Gas,Brazil,False,Illegal,10,8,Bank_403,Panama
TX0000002783,Switzerland,4376062.138711157,Property Purchase,2013-04-26 22:00:00,Person_9966,Real Estate,China,False,Illegal,10,7,Bank_170,Luxembourg
